Apple's headphones. They work. Mostly.,"
  These work. They work well -- mostly. The new version doesn't have the annoying problem of the old version where only one earphone would work. It was like your head was stuffed up! No problems on the newest version! Love them!
",4.0 out of 5 stars,RevFrThumos
"Skeptical at first, but they measure up to the hype.","
  My wife got these for me for Christmas this year. I’m also in the IT field and also a musician. So comfortable headphones are pretty high up there on priority and tend to get more personal scrutiny than other travel gear. Additionally in full disclosure I am a former Apple employee and have actively avoided Apple products since leaving the company in 2013. In the past two years they have won me back over with superior products and reliability. These pair great with my iPhone and iPad. Love them.
",4.0 out of 5 stars,Justin K. Shaffer
Not loud,"
  Bought these to wear on motorcycle,  can't hear em in the house very well so wasn't able to use at all, they aren't very loud...not sure if i got a bad pair or if it's due to android phone and not apple.
",1.0 out of 5 stars,Amazon Customer
Excelente producto,"
  Muy buenos
",5.0 out of 5 stars,samanta lopez
Great Christmas gift!,"
  I bought these AirPods for my son for Christmas. He has tried other brands, but they always hurt his ears. The Apple AirPods are perfect in every way!
",5.0 out of 5 stars,Ellen Lohr
Loves them! Shipping was quick fast and in a hurry,"
  My fiancé purchased these because he had lost his left one and knew that Apple was closed and would take way longer to get them before his trip. He loves everything about them and takes them everywhere he goes
",5.0 out of 5 stars,Briana Kinard
Awesome purchase,"
  These iPods work beautifully. Real apple product that meets standards. Happy with this purchase.
",5.0 out of 5 stars,super#1
AirPods... total game changer!,"
  Easily the best product I’ve purchased in a while. I was skeptical when I ordered them, but they have been a serious game changer!! I wear them at the gym while I workout and also at the office when I’m dialing into a conference call (they connect to my HP laptop/Skype). I love how intuitive they are, along with the sound quality and comfort! 10/10 would recommend to a friend. Also it was worth spending extra $$ for the WiFi charging case.
",5.0 out of 5 stars,Lindsey & Lauren
The best!,"
  Love these. Best purchase I’ve ever made on headphones. I tried to get $30 Bluetooth headphones but they just don’t compare to AirPods. I love that AirPods can connect to my Apple TV to my phone, to my Mac and to my iPad.
",5.0 out of 5 stars,Andrea Garcia
Quality item,"
  As expected, Apple seldom disappoints.",5.0 out of 5 stars,TurboTiger
Good quality,"
  Really good system. The AirPods stay in my ear much better than the AirPods plus for me. Have better reception than some cheaper ones I have tried.
",5.0 out of 5 stars,Jeff M
Great gift for my lady,"
  Got this as a x-mas gift for my gf. So far all smiles and no complaints to this day. Even got her some accessories to go along with it.",5.0 out of 5 stars,CeeLoocs
"Love my AirPods, I do wish I would’ve bought them from Apple for the engraving","
  I love these. They arrived quickly & work pretty good. Sometimes it takes a min a couple seconds to connect to my iPhone 8plus. I do wish I would’ve gotten them from Apple as they were close to the same price, and it comes with an engraving. Wireless charging case not necessary!
",4.0 out of 5 stars,Amanda
Poor quality or quality control. Not as advertised.,"
  I have had these less than six months. Battery life was not as advertised, maybe reaching half the time stated. The case stopped charging wirelessly about a week ago. This is especially problematic given the inductive charging model costs more. Moreover the case seems not to hold a charge, being able to charge the AirPods themselves twice before dying. Would not recommend. Buy a Bose model instead.
",2.0 out of 5 stars,Amazon Customer
The BEST things!,"
  I have tried SO MANY different types of ear phones.... I finally got these and I LOVE THEM!!!! I wear them every day for hours at a time and it never bothers me! I know that I can never go back! Thank you!
",5.0 out of 5 stars,Sleepysnails
Amazing earbuds! But some issues...,"
  I love these AirPods and I’m really happy I got them. They sound great and they connect really easy!",4.0 out of 5 stars,Kelly Keeble
Instructions hard to understand,"
  I am 77 years old.  I need instructions written for a 77 year old, not a 20 year old.  Fonts are too small and color of fonts make it hard to read.
",3.0 out of 5 stars,osami
Best headphones,"
  Great not having the tangled cords. Seems to work as good as hard wired headphones. Quality device with a cool charging case, batteries last hours. Case will also work on a wireless charging pad.
",5.0 out of 5 stars,Robert OBrien
Excelente producto,"
  La calidad del sonido es fiel, duran mucho tiempo en uso y espectacular, no te aislan de todo el ruido y te permite estar atento a tu perímetro.
",5.0 out of 5 stars,Angel Reyes Alonzo  
Not worth $170,"
  Honestly I don’t know what the hype is. Sure, they’re wireless headphones but everyone always says they’re amazing but I just don’t see it. The sound quality is mediocre. The bass sucks, and the treble is boosted too much to where the sound that you can hear it best at gives you a headache because the treble hurts your ears. They also fall out a ton and get scuffs on them. Sure, they’re nice I guess but I definitely don’t think it’s worth a whole $170 like come on!
",3.0 out of 5 stars,Sam
What’s not to love about AirPods ?,"
  I love them already but they came dirty unexpectedly with previous users earwax and a hair🥴, packaging could’ve ruined them but that’s besides the point .. cleaned them up and disinfected them would buy again if I had to👍🏽
",5.0 out of 5 stars,iPhone user
